"sysdate","variable","value"
2020-02-18,"premium",21.5731042654028
2020-02-19,"premium",21.5720142180095
2020-02-20,"premium",21.5694075829384
2020-02-21,"premium",21.5684123222749
2020-02-24,"premium",21.614644549763
2020-02-25,"premium",21.6238625592417
2020-02-26,"premium",21.6377251184834
2020-02-27,"premium",21.6423222748815
2020-02-28,"premium",21.629644549763
2020-03-02,"premium",21.5439099526066
2020-03-03,"premium",21.5512322274882
2020-03-04,"premium",21.5293127962085
2020-03-05,"premium",21.5221090047393
2020-03-06,"premium",21.5212559241706
2020-03-09,"premium",21.5049526066351
2020-03-10,"premium",21.508981042654
2020-03-11,"premium",21.4831042654028
2020-03-12,"premium",21.3920379146919
2020-03-13,"premium",21.2986966824645
2020-03-17,"premium",20.9091469194313
2020-03-18,"premium",20.8202843601896
2020-03-19,"premium",20.4654265402844
2020-03-20,"premium",20.2100456621005
2020-03-21,"premium",19.2570547945205
2020-03-22,"premium",19.2414928909953
2020-03-23,"premium",19.1712322274882
2020-03-24,"premium",19.0364928909953
2020-03-25,"premium",18.7829383886256
2020-03-26,"premium",18.3455450236967
2020-03-27,"premium",18.2238625592417
2020-03-28,"premium",18.1320853080569
2020-03-29,"premium",17.9757819905213
2020-03-30,"premium",17.9315876777251
2020-03-31,"premium",17.8492417061611
2020-04-01,"premium",17.6777962085308
2020-04-02,"premium",17.6028672985782
2020-04-03,"premium",17.5192654028436
2020-04-04,"premium",17.4317772511848
2020-04-05,"premium",17.3677962085308
2020-04-06,"premium",17.366682464455
2020-04-07,"premium",17.347654028436
2020-04-08,"premium",17.3397630331754
2020-04-09,"premium",17.324644549763
2020-04-10,"premium",17.2821800947867
2020-04-11,"premium",17.2610663507109
2020-04-12,"premium",17.2386018957346
2020-04-13,"premium",17.2350710900474
2020-04-14,"premium",17.2230805687204
2020-04-15,"premium",17.1894075829384
2020-04-16,"premium",17.1735071090047
2020-04-17,"premium",17.1530260047281
2020-04-18,"premium",17.1410638297872
2020-04-19,"premium",17.1329787234043
2020-04-20,"premium",17.132695035461
2020-04-21,"premium",17.1182269503546
2020-04-22,"premium",17.0962884160757
2020-04-23,"premium",17.0795508274232
2020-04-24,"premium",17.0222695035461
2020-04-25,"premium",16.9706146572104
2020-04-26,"premium",16.9730260047281
2020-04-27,"premium",16.9619621749409
2020-04-28,"premium",16.9544444444444
2020-04-29,"premium",16.9281796690307
2020-04-30,"premium",16.9265957446808
2020-05-01,"premium",16.9081796690307
2020-05-02,"premium",16.911914893617
2020-05-03,"premium",16.9410165484634
2020-05-04,"premium",16.9497163120567
2020-05-05,"premium",16.9531914893617
2020-05-06,"premium",16.9686524822695
2020-05-07,"premium",17.0432624113475
2020-05-08,"premium",17.2092671394799
2020-05-09,"premium",17.3711111111111
2020-05-10,"premium",17.4952009456265
2020-05-11,"premium",17.5145153664303
2020-05-12,"premium",17.5779905437352
2020-05-13,"premium",17.6819858156028
2020-05-14,"premium",17.7573286052009
2020-05-15,"premium",17.7903309692671
2020-05-16,"premium",17.7928841607565
2020-05-17,"premium",17.8224113475177
2020-05-18,"premium",17.8239952718676
2020-05-19,"premium",17.8397635933806
2020-05-20,"premium",17.8999054373522
2020-05-21,"premium",17.9936170212766
2020-05-22,"premium",18.1235933806147
2020-05-23,"premium",18.2203073286052
2020-05-24,"premium",18.2755555555556
2020-05-25,"premium",18.2813002364066
2020-05-26,"premium",18.2852245862884
2020-05-27,"premium",18.3067375886525
2020-05-29,"premium",18.331158392435
2020-05-30,"premium",18.3266666666667
2020-05-31,"premium",18.3340189125296
2020-06-01,"premium",18.3325295508274
2020-06-02,"premium",18.3386288416076
2020-06-03,"premium",18.3443262411348
2020-06-04,"premium",18.3527659574468
2020-06-05,"premium",18.3656501182033
2020-06-06,"premium",18.3758392434988
2020-06-07,"premium",18.3912529550827
2020-06-08,"premium",18.3936406619385
2020-06-09,"premium",18.4046572104019
2020-06-10,"premium",18.4849645390071
2020-06-11,"premium",18.5451300236407
2020-06-12,"premium",18.6031205673759
2020-06-13,"premium",18.6506146572104
2020-06-14,"premium",18.6676595744681
2020-06-15,"premium",18.6724586288416
2020-06-16,"premium",18.6829078014184
2020-06-17,"premium",18.6825059101655
2020-06-18,"premium",18.7133569739953
2020-06-19,"premium",18.7603309692671
2020-06-20,"premium",18.8020330969267
2020-06-21,"premium",18.9526713947991
2020-06-22,"premium",18.9746572104019
2020-06-23,"premium",19.021158392435
2020-06-24,"premium",19.1442789598109
2020-06-25,"premium",19.219621749409
2020-06-26,"premium",19.2981323877069
2020-06-27,"premium",19.3414657210402
2020-06-28,"premium",19.3574704491726
2020-06-29,"premium",19.3610426540284
2020-06-30,"premium",19.3731279620853
2020-07-01,"premium",19.3663744075829
2020-07-02,"premium",19.4062559241706
2020-07-03,"premium",19.4481279620853
2020-07-04,"premium",19.4716587677725
2020-07-05,"premium",19.5055687203791
2020-07-06,"premium",19.5117298578199
2020-07-07,"premium",19.5335781990521
2020-07-08,"premium",19.5689099526066
2020-07-09,"premium",19.5863981042654
2020-07-10,"premium",19.619691943128
2020-07-11,"premium",19.6677251184834
2020-07-12,"premium",19.7076303317536
2020-07-13,"premium",19.7110900473934
2020-07-14,"premium",19.7212085308057
2020-07-15,"premium",19.7413981042654
2020-07-16,"premium",19.7583886255924
2020-07-17,"premium",19.7634597156398
2020-07-18,"premium",19.7807582938389
2020-07-19,"premium",19.7806872037915
2020-07-20,"premium",19.7800473933649
2020-07-21,"premium",19.7799289099526
2020-07-22,"premium",19.757654028436
2020-07-23,"premium",19.7588388625592
2020-07-24,"premium",19.7699526066351
2020-07-25,"premium",19.7754976303318
2020-07-26,"premium",19.7700236966825
2020-07-27,"premium",19.7661611374408
2020-07-28,"premium",19.7669194312796
2020-07-29,"premium",19.7684123222749
2020-07-30,"premium",19.7614454976303
2020-07-31,"premium",19.7439573459716
2020-08-01,"premium",19.7308293838863
2020-08-02,"premium",19.7124881516588
2020-08-03,"premium",19.7060663507109
2020-08-04,"premium",19.7004265402844
2020-08-05,"premium",19.6714454976303
2020-08-06,"premium",19.6570142180095
2020-08-07,"premium",19.6533412322275
2020-08-08,"premium",19.6440758293839
2020-08-09,"premium",19.625971563981
2020-08-10,"premium",19.6227725118483
2020-08-11,"premium",19.6221563981043
2020-08-12,"premium",19.6082227488152
2020-08-13,"premium",19.5980568720379
2020-08-14,"premium",19.5902132701422
2020-08-15,"premium",19.5840521327014
2020-08-16,"premium",19.5771800947867
2020-08-17,"premium",19.573981042654
2020-08-18,"premium",19.5784834123223
2020-08-19,"premium",19.5754028436019
2020-08-20,"premium",19.5761137440758
2020-08-21,"premium",19.5812085308057
2020-08-22,"premium",19.5850236966825
2020-08-23,"premium",19.5972748815166
2020-08-24,"premium",19.5928672985782
2020-08-25,"premium",19.6087677725118
2020-08-26,"premium",19.6101421800948
2020-08-27,"premium",19.6639573459716
2020-08-28,"premium",19.7338625592417
2020-08-29,"premium",19.7579857819905
2020-08-30,"premium",19.7628909952607
2020-08-31,"premium",19.761990521327
2020-09-01,"premium",19.7647156398104
2020-09-02,"premium",19.7610663507109
2020-09-03,"premium",19.743672985782
2020-09-04,"premium",19.7332701421801
2020-09-05,"premium",19.725355450237
2020-09-06,"premium",19.7103317535545
2020-09-07,"premium",19.7006161137441
2020-09-08,"premium",19.6991706161137
2020-09-09,"premium",19.6629383886256
2020-09-10,"premium",19.6472037914692
2020-09-11,"premium",19.6395023696682
2020-09-12,"premium",19.6118720379147
2020-09-13,"premium",19.5566903073286
2020-09-14,"premium",19.5475886524823
2020-09-15,"premium",19.5327423167849
2020-09-16,"premium",19.4870685579196
2020-09-17,"premium",19.4491016548463
2020-09-18,"premium",19.4388179669031
2020-09-19,"premium",19.4085815602837
2020-09-20,"premium",19.3913947990544
2020-09-21,"premium",19.3940661938534
2020-09-22,"premium",19.4002364066194
2020-09-23,"premium",19.4068794326241
2020-09-24,"premium",19.4026004728132
2020-09-25,"premium",19.3965957446809
2020-09-26,"premium",19.3936170212766
2020-09-27,"premium",19.3933096926714
2020-09-28,"premium",19.3986288416076
2020-09-29,"premium",19.4206146572104
2020-09-30,"premium",19.4727659574468
2020-10-01,"premium",19.5517494089835
2020-10-02,"premium",19.5756264775414
2020-10-03,"premium",19.55536643026
2020-10-04,"premium",19.5553191489362
2020-10-05,"premium",19.5573522458629
2020-10-06,"premium",19.5673758865248
2020-10-07,"premium",19.54
2020-10-08,"premium",19.5270212765957
2020-10-09,"premium",19.5330969267139
2020-10-10,"premium",19.5340661938534
2020-10-11,"premium",19.5345153664303
2020-10-12,"premium",19.5345626477541
2020-10-13,"premium",19.5440898345154
2020-10-14,"premium",19.5313711583924
2020-10-15,"premium",19.5168321513002
2020-10-16,"premium",19.5098581560284
2020-10-17,"premium",19.4821040189125
2020-10-18,"premium",19.459621749409
2020-10-19,"premium",19.4567139479905
2020-10-20,"premium",19.4656398104265
2020-10-21,"premium",19.4456161137441
2020-10-22,"premium",19.3966113744076
2020-10-23,"premium",19.3898104265403
2020-10-24,"premium",19.346018957346
2020-10-25,"premium",19.3092654028436
2020-10-26,"premium",19.3018957345972
2020-10-27,"premium",19.3029620853081
2020-10-28,"premium",19.2593601895735
2020-10-29,"premium",19.2039336492891
2020-10-30,"premium",19.1650236966825
2020-10-31,"premium",19.1025355450237
2020-11-01,"premium",19.0585071090047
2020-11-02,"premium",19.0537203791469
2020-11-03,"premium",19.0395260663507
2020-11-04,"premium",18.980971563981
2020-11-05,"premium",18.9139099526066
2020-11-06,"premium",18.8776359338061
2020-11-07,"premium",18.8431442080378
2020-11-08,"premium",18.810401891253
2020-11-09,"premium",18.7954373522459
2020-11-10,"premium",18.7937825059102
2020-11-11,"premium",18.7589125295508
2020-11-12,"premium",18.7399054373522
2020-11-13,"premium",18.7373758865248
2020-11-14,"premium",18.713073286052
2020-11-15,"premium",18.7126477541371
2020-11-16,"premium",18.7058392434988
2020-11-17,"premium",18.7104964539007
2020-11-18,"premium",18.7003309692671
2020-11-19,"premium",18.6788179669031
2020-11-20,"premium",18.6711111111111
2020-11-21,"premium",18.6498817966903
2020-11-22,"premium",18.6346572104019
2020-11-23,"premium",18.6306382978723
2020-11-24,"premium",18.6287943262411
2020-11-25,"premium",18.6218912529551
2020-11-26,"premium",18.6225059101655
2020-11-27,"premium",18.6280141843972
2020-11-28,"premium",18.6401891252955
2020-11-29,"premium",18.663073286052
2020-11-30,"premium",18.6676595744681
2020-12-01,"premium",18.6823640661939
2020-12-02,"premium",18.6984397163121
2020-12-03,"premium",18.7125295508274
2020-12-04,"premium",18.7133569739953
2020-12-05,"premium",18.7030496453901
2020-12-06,"premium",18.6982505910165
2020-12-07,"premium",18.7008510638298
2020-12-08,"premium",18.7057919621749
2020-12-09,"premium",18.7059101654846
2020-12-10,"premium",18.7065011820331
2020-12-11,"premium",18.700378250591
2020-12-12,"premium",18.6954373522459
2020-12-13,"premium",18.7106619385343
2020-12-14,"premium",18.7197872340426
2020-12-15,"premium",18.7386761229314
2020-12-16,"premium",18.7617494089835
2020-12-18,"premium",18.7956028368794
2020-12-19,"premium",18.8081087470449
2020-12-20,"premium",18.8690780141844
2020-12-21,"premium",18.8839243498818
2020-12-22,"premium",18.9144680851064
2020-12-23,"premium",18.9652245862884
2020-12-24,"premium",18.9806619385343
2020-12-25,"premium",18.9916548463357
2020-12-26,"premium",18.9906382978723
2020-12-27,"premium",18.9942553191489
2020-12-28,"premium",18.9977541371158
2020-12-29,"premium",19.013451536643
2020-12-30,"premium",19.033475177305
2020-12-31,"premium",19.0406619385343
2021-01-01,"premium",19.0463356973995
2021-01-02,"premium",19.0781560283688
2021-01-03,"premium",19.0986997635934
2021-01-04,"premium",19.1018912529551
2021-01-05,"premium",19.1238770685579
2021-01-06,"premium",19.1866903073286
2021-01-07,"premium",19.203829787234
2021-01-08,"premium",19.273829787234
2021-01-09,"premium",19.3483451536643
2021-01-10,"premium",19.4124349881797
2021-01-11,"premium",19.438061465721
2021-01-12,"premium",19.4727423167849
2021-01-13,"premium",19.6171394799054
2021-01-14,"premium",19.753451536643
2021-01-15,"premium",19.8377304964539
2021-01-16,"premium",19.9175177304965
2021-01-17,"premium",19.9536879432624
2021-01-18,"premium",19.9581560283688
2021-01-19,"premium",19.9844680851064
2021-01-20,"premium",20.0135460992908
2021-01-21,"premium",20.0341134751773
2021-01-22,"premium",20.0492671394799
2021-01-23,"premium",20.0626241134752
2021-01-24,"premium",20.0764302600473
2021-01-25,"premium",20.079598108747
2021-01-26,"premium",20.0861938534279
2021-01-27,"premium",20.1110638297872
2021-01-28,"premium",20.151134751773
2021-01-29,"premium",20.1928605200946
2021-01-30,"premium",20.2271631205674
2021-01-31,"premium",20.2505673758865
2021-02-01,"premium",20.2564539007092
2021-02-02,"premium",20.2631503579952
2021-02-03,"premium",20.2688544152745
2021-02-04,"premium",20.3029594272076
2021-02-05,"premium",20.3335799522673
2021-02-06,"premium",20.3754415274463
2021-02-07,"premium",20.4124105011933
2021-02-08,"premium",20.4148687350835
2021-02-09,"premium",20.4374224343675
2021-02-10,"premium",20.4729594272076
2021-02-11,"premium",20.483
2021-02-12,"premium",20.5169523809524
2021-02-13,"premium",20.5429047619048
2021-02-14,"premium",20.562119047619
2021-02-15,"premium",20.5634523809524
2021-02-16,"premium",20.5712619047619
2021-02-17,"premium",20.587380952381
2021-02-18,"premium",20.5945476190476
2021-02-19,"premium",20.6838571428571
2021-02-20,"premium",20.8403333333333
2021-02-21,"premium",20.962880952381
2021-02-22,"premium",20.991619047619
2021-02-23,"premium",21.0580238095238
2021-02-24,"premium",21.194
2021-02-25,"premium",21.3507619047619
2021-02-26,"premium",21.4925714285714
2021-02-27,"premium",21.6185
2021-02-28,"premium",21.6807380952381
2021-03-01,"premium",21.7036666666667
2021-03-02,"premium",21.7494285714286
2021-03-03,"premium",21.8430952380952
2021-03-04,"premium",21.9145
2021-03-05,"premium",21.9714047619048
2021-03-06,"premium",21.993880952381
2021-03-07,"premium",22.0389047619048
2021-03-08,"premium",22.0478571428571
2021-03-09,"premium",22.0692142857143
2021-03-10,"premium",22.114619047619
2021-03-11,"premium",22.159619047619
2021-03-12,"premium",22.2146666666667
2021-03-13,"premium",22.2607619047619
2021-03-14,"premium",22.2904761904762
2021-03-15,"premium",22.2929761904762
2021-03-16,"premium",22.2948095238095
2021-03-17,"premium",22.308619047619
2021-03-18,"premium",22.3211428571429
2021-03-19,"premium",22.3315476190476
2021-03-21,"premium",22.3436428571429
2021-03-22,"premium",22.347619047619
2021-03-23,"premium",22.3516904761905
2021-03-24,"premium",22.3482857142857
2021-03-25,"premium",22.3512380952381
2021-03-26,"premium",22.3415
2021-03-27,"premium",22.3373095238095
2021-03-28,"premium",22.3304285714286
2021-03-29,"premium",22.3316904761905
2021-03-30,"premium",22.3415238095238
2021-03-31,"premium",22.3462380952381
2021-04-01,"premium",22.3521904761905
2021-04-02,"premium",22.354
2021-04-03,"premium",22.3511428571429
2021-04-05,"premium",22.3488333333333
2021-04-06,"premium",22.3540238095238
2021-04-07,"premium",22.3538333333333
2021-04-08,"premium",22.352
2021-04-09,"premium",22.3510714285714
2021-04-10,"premium",22.348
2021-04-11,"premium",22.3398333333333
2021-04-12,"premium",22.3392619047619
2021-04-13,"premium",22.3411666666667
2021-04-14,"premium",22.3350476190476
2021-04-15,"premium",22.3374047619048
2021-04-16,"premium",22.3394523809524
2021-04-17,"premium",22.3478095238095
2021-04-18,"premium",22.3541904761905
2021-04-19,"premium",22.3598095238095
2021-04-20,"premium",22.3612619047619
2021-04-21,"premium",22.3684523809524
2021-04-22,"premium",22.3790238095238
2021-04-23,"premium",22.3762142857143
2021-04-24,"premium",22.364880952381
2021-04-25,"premium",22.3562619047619
2021-04-26,"premium",22.3556666666667
2021-04-27,"premium",22.3557380952381
2021-04-28,"premium",22.3539285714286
2021-04-29,"premium",22.3492619047619
2021-04-30,"premium",22.3525714285714
2021-05-01,"premium",22.3608333333333
2021-05-02,"premium",22.363119047619
2021-05-03,"premium",22.3640714285714
2021-05-04,"premium",22.3700952380952
2021-05-05,"premium",22.3685
2021-05-06,"premium",22.3760952380952
2021-05-07,"premium",22.3814285714286
2021-05-08,"premium",22.3850476190476
2021-05-09,"premium",22.3854523809524
2021-05-10,"premium",22.3876666666667
2021-05-11,"premium",22.3956428571429
2021-05-12,"premium",22.4026666666667
2021-05-13,"premium",22.4033095238095
2021-05-14,"premium",22.4038571428571
2021-05-15,"premium",22.4107857142857
2021-05-16,"premium",22.4072142857143
2021-05-17,"premium",22.4068333333333
2021-05-18,"premium",22.4097142857143
2021-05-19,"premium",22.4094047619048
2021-05-20,"premium",22.4112619047619
2021-05-21,"premium",22.4148095238095
2021-05-22,"premium",22.4145
2021-05-23,"premium",22.4109047619048
2021-05-24,"premium",22.4122142857143
2021-05-25,"premium",22.4141666666667
2021-05-26,"premium",22.4173095238095
2021-05-27,"premium",22.4135
2021-05-28,"premium",22.413119047619
2021-05-29,"premium",22.4121666666667
2021-05-30,"premium",22.4141904761905
2021-05-31,"premium",22.413
2021-06-01,"premium",22.4160714285714
2021-06-02,"premium",22.4189047619048
2021-06-03,"premium",22.4226904761905
2021-06-04,"premium",22.4260476190476
2021-06-05,"premium",22.4286666666667
2021-06-06,"premium",22.4282380952381
2021-06-07,"premium",22.4269523809524
2021-06-08,"premium",22.4307380952381
2021-06-09,"premium",22.4355
2021-06-10,"premium",22.4409285714286
2021-06-11,"premium",22.4458333333333
2021-06-12,"premium",22.442619047619
2021-06-13,"premium",22.4391904761905
2021-06-14,"premium",22.4384761904762
2021-06-15,"premium",22.449
2021-06-16,"premium",22.4554285714286
2021-06-17,"premium",22.4518333333333
2021-06-18,"premium",22.4514523809524
2021-06-19,"premium",22.4601428571429
2021-06-20,"premium",22.4613571428571
2021-06-21,"premium",22.4613095238095
2021-06-22,"premium",22.4665
2021-06-23,"premium",22.4668095238095
2021-06-24,"premium",22.4687380952381
2021-06-25,"premium",22.4701428571429
2021-06-26,"premium",22.472619047619
2021-06-27,"premium",22.4680714285714
2021-06-28,"premium",22.4668257756563
2021-06-29,"premium",22.4688782816229
2021-06-30,"premium",22.4700238663484
2021-07-01,"premium",22.4634606205251
2021-07-02,"premium",22.4614081145585
2021-07-03,"premium",22.4498806682578
2021-07-04,"premium",22.4481145584726
2021-07-05,"premium",22.4530548926014
2021-07-06,"premium",22.4321241050119
2021-07-07,"premium",22.4324343675418
2021-07-08,"premium",22.4307398568019
2021-07-09,"premium",22.451861575179
2021-07-10,"premium",22.4512887828162
2021-07-11,"premium",22.4470167064439
2021-07-12,"premium",22.4470405727924
2021-07-13,"premium",22.4519570405728
2021-07-14,"premium",22.4644630071599
2021-07-15,"premium",22.4668496420048
2021-07-16,"premium",22.4672792362768
2021-07-17,"premium",22.4687589498807
2021-07-18,"premium",22.4658472553699
2021-07-19,"premium",22.4658233890215
2021-07-20,"premium",22.4703341288783
2021-07-21,"premium",22.4649642004773
2021-07-22,"premium",22.4635560859189
2021-07-23,"premium",22.4657756563246
2021-07-24,"premium",22.461169451074
2021-07-25,"premium",22.4655131264916
2021-07-26,"premium",22.4663961813842
2021-07-27,"premium",22.471646778043
2021-07-28,"premium",22.4800715990453
2021-07-29,"premium",22.4936276849642
2021-07-30,"premium",22.4986873508353
2021-07-31,"premium",22.5070644391408
2021-08-01,"premium",22.5126968973747
2021-08-02,"premium",22.5124105011933
2021-08-03,"premium",22.5194272076372
2021-08-04,"premium",22.5216706443914
2021-08-05,"premium",22.5169451073986
2021-08-06,"premium",22.5142720763723
2021-08-07,"premium",22.5169451073986
2021-08-08,"premium",22.5121479713604
2021-08-09,"premium",22.5121957040573
2021-08-10,"premium",22.5223866348449
2021-08-11,"premium",22.5267064439141
2021-08-12,"premium",22.5165632458234
2021-08-13,"premium",22.5240334128878
2021-08-14,"premium",22.5243675417661
2021-08-15,"premium",22.5250357995227
2021-08-16,"premium",22.526062052506
2021-08-17,"premium",22.5273747016706
2021-08-18,"premium",22.5281145584726
2021-08-19,"premium",22.5263245823389
2021-08-20,"premium",22.5283293556086
2021-08-21,"premium",22.5258472553699
2021-08-22,"premium",22.5236515513126
2021-08-23,"premium",22.52138424821
2021-08-24,"premium",22.5099045346062
2021-08-25,"premium",22.5099522673031
2021-08-26,"premium",22.503245823389
2021-08-27,"premium",22.5082816229117
2021-08-28,"premium",22.5158233890215
2021-08-29,"premium",22.5172553699284
2021-08-30,"premium",22.5184486873508
2021-08-31,"premium",22.5217899761337
2021-09-01,"premium",22.5262529832936
2021-09-02,"premium",22.533723150358
2021-09-03,"premium",22.5436754176611
2021-09-04,"premium",22.5484486873508
2021-09-05,"premium",22.5498090692124
2021-09-06,"premium",22.5497129186603
2021-09-07,"premium",22.5497374701671
2021-09-08,"premium",22.5534844868735
2021-09-09,"premium",22.5575417661098
2021-09-10,"premium",22.5565871121718
2021-09-11,"premium",22.5561813842482
2021-09-12,"premium",22.553508353222
2021-09-13,"premium",22.5540334128878
2021-09-14,"premium",22.5567780429594
2021-09-15,"premium",22.5536754176611
2021-09-16,"premium",22.5510739856802
2021-09-17,"premium",22.5540334128878
2021-09-18,"premium",22.5544630071599
2021-09-19,"premium",22.5531742243437
2021-09-20,"premium",22.5527446300716
2021-09-21,"premium",22.5419093078759
2021-09-22,"premium",22.5358233890215
2021-09-23,"premium",22.5309069212411
2021-09-24,"premium",22.5237947494033
2021-09-25,"premium",22.5222673031026
2021-09-26,"premium",22.5123866348449
2021-09-27,"premium",22.5105250596659
2021-09-28,"premium",22.5105011933174
2021-09-29,"premium",22.5066348448687
2021-09-30,"premium",22.498830548926
2021-10-01,"premium",22.4998806682578
2021-10-02,"premium",22.5004534606205
2021-10-03,"premium",22.4981145584726
2021-10-04,"premium",22.5000715990453
2021-10-05,"premium",22.5076372315036
2021-10-06,"premium",22.5236276849642
2021-10-07,"premium",22.5277326968974
2021-10-08,"premium",22.5351551312649
2021-10-09,"premium",22.5339618138425
2021-10-10,"premium",22.5338424821002
2021-10-11,"premium",22.536276849642
2021-10-12,"premium",22.5437708830549
2021-10-13,"premium",22.5465632458234
2021-10-14,"premium",22.5500477326969
2021-10-15,"premium",22.5537470167064
2021-10-16,"premium",22.5541288782816
2021-10-17,"premium",22.5514797136038
2021-10-18,"premium",22.5518377088305
2021-10-19,"premium",22.5573747016706
2021-10-20,"premium",22.5638902147971
2021-10-21,"premium",22.5661575178998
2021-10-22,"premium",22.5702386634845
2021-10-23,"premium",22.570477326969
2021-10-24,"premium",22.5620574162679
2021-10-25,"premium",22.5620574162679
2021-10-26,"premium",22.5653827751196
2021-10-27,"premium",22.5674162679426
2021-10-28,"premium",22.5702870813397
2021-10-29,"premium",22.5700956937799
2021-10-30,"premium",22.5746650717703
2021-10-31,"premium",22.5686124401914
2021-11-01,"premium",22.5664832535885
2021-11-02,"premium",22.5677751196172
2021-11-03,"premium",22.5684688995215
2021-11-04,"premium",22.5723205741627
2021-11-05,"premium",22.5719377990431
2021-11-06,"premium",22.5703349282297
2021-11-07,"premium",22.5631818181818
2021-11-08,"premium",22.5611004784689
2021-11-09,"premium",22.5626794258373
2021-11-10,"premium",22.555956937799
2021-11-11,"premium",22.5468660287081
2021-11-12,"premium",22.539019138756
2021-11-13,"premium",22.5188755980861
2021-11-14,"premium",22.5174401913876
2021-11-15,"premium",22.5194258373206
2021-11-16,"premium",22.5197368421053
2021-11-17,"premium",22.5402392344498
2021-11-18,"premium",22.5434449760766
2021-11-19,"premium",22.5665550239234
2021-11-20,"premium",22.5860526315789
2021-11-21,"premium",22.5865071770335
2021-11-22,"premium",22.5892583732057
2021-11-23,"premium",22.5938277511962
2021-11-24,"premium",22.5929425837321
2021-11-25,"premium",22.5914593301435
2021-11-26,"premium",22.6333971291866
2021-11-27,"premium",22.6798564593301
2021-11-28,"premium",22.7003349282297
2021-11-29,"premium",22.7003349282297
2021-11-30,"premium",22.7224401913876
2021-12-01,"premium",22.764043062201
2021-12-02,"premium",22.7554306220096
2021-12-03,"premium",22.7237320574163
2021-12-04,"premium",22.7043540669856
2021-12-05,"premium",22.6892822966507
2021-12-06,"premium",22.6772248803828
2021-12-07,"premium",22.6774641148325
2021-12-08,"premium",22.6647846889952
2021-12-09,"premium",22.662966507177
2021-12-10,"premium",22.6672727272727
2021-12-11,"premium",22.6666267942584
2021-12-12,"premium",22.6965071770335
2021-12-13,"premium",22.708971291866
2021-12-14,"premium",22.7391387559809
2021-12-15,"premium",22.7595933014354
2021-12-16,"premium",22.7731100478469
2021-12-17,"premium",22.7800956937799
2021-12-22,"premium",22.8441148325359
2021-12-23,"premium",22.8489473684211
2021-12-24,"premium",22.8569138755981
2021-12-25,"premium",22.8697129186603
2021-12-26,"premium",22.8827511961722
2021-12-27,"premium",22.8937320574163
2021-12-28,"premium",22.9142822966507
2021-12-29,"premium",22.9605741626794
2021-12-30,"premium",23.0065550239234
2021-12-31,"premium",23.0328468899522
2022-01-01,"premium",23.069043062201
2022-01-02,"premium",23.0817464114833
2022-01-03,"premium",23.0789234449761
2022-01-04,"premium",23.0913636363636
2022-01-05,"premium",23.1053827751196
2022-01-06,"premium",23.13495215311
2022-01-07,"premium",23.1462918660287
2022-01-08,"premium",23.1603110047847
2022-01-09,"premium",23.1672488038277
2022-01-10,"premium",23.1700956937799
2022-01-11,"premium",23.1656698564593
2022-01-12,"premium",23.1892583732057
2022-01-13,"premium",23.199976076555
2022-01-14,"premium",23.2126555023923
2022-01-15,"premium",23.2342344497608
2022-01-16,"premium",23.2332535885167
2022-01-17,"premium",23.2344736842105
2022-01-18,"premium",23.2379425837321
2022-01-19,"premium",23.246985645933
2022-01-20,"premium",23.2365789473684
2022-01-21,"premium",23.2430861244019
2022-01-22,"premium",23.2540669856459
2022-01-23,"premium",23.2567942583732
2022-01-24,"premium",23.2577990430622
2022-01-25,"premium",23.2657894736842
2022-01-26,"premium",23.2725358851675
2022-01-27,"premium",23.2763157894737
2022-01-28,"premium",23.2733732057416
2022-01-29,"premium",23.2812918660287
2022-01-30,"premium",23.2915071770335
2022-01-31,"premium",23.2948564593301
2022-02-01,"premium",23.3044497607656
2022-02-02,"premium",23.3048325358852
2019-05-03,"regular",20.729804400978
2019-05-06,"regular",20.728826405868
2019-05-07,"regular",20.734387254902
2019-05-08,"regular",20.7360539215686
2019-05-09,"regular",20.7332843137255
2019-05-10,"regular",20.7314460784314
2019-05-13,"regular",20.7349754901961
2019-05-14,"regular",20.7342892156863
2019-05-15,"regular",20.7359068627451
2019-05-16,"regular",20.7376470588235
2019-05-17,"regular",20.7380882352941
2019-05-20,"regular",20.7435135135135
2019-05-21,"regular",20.7430147058824
2019-05-22,"regular",20.7487530562347
2019-05-23,"regular",20.7534474327628
2019-05-24,"regular",20.7586063569682
2019-05-27,"regular",20.7582640586797
2019-05-28,"regular",20.7582640586797
2019-05-29,"regular",20.751760391198
2019-05-30,"regular",20.7469926650367
2019-05-31,"regular",20.7426161369193
2019-06-03,"regular",20.728630806846
2019-06-04,"regular",20.7247804878049
2019-06-06,"regular",20.7045278450363
2019-06-07,"regular",20.6627602905569
2019-06-10,"regular",20.6288377723971
2019-06-11,"regular",20.6239709443099
2019-06-12,"regular",20.6225423728814
