cve_ent,entidad,fecha,org,vivienda,creditos,monto,lcreditos,lmonto
15,Estado de México,01/01/2023,FONHAPO,Usada,,,,
15,Estado de México,01/01/2023,FOVISSSTE,Usada,33,25979935.49,234,186826144
15,Estado de México,01/01/2023,HABITATMEXICO,Usada,,,,
15,Estado de México,01/01/2023,INFONAVIT,Usada,732,435445646.9274208,568,359068608
15,Estado de México,01/01/2023,INVI,Usada,,,,
15,Estado de México,01/01/2023,ISSFAM,Usada,,,,
15,Estado de México,01/01/2023,SHF,Usada,,,,
15,Estado de México,01/02/2023,BANCA,Nueva,269,722425861,209,514233280
15,Estado de México,01/02/2023,BANJERCITO,Nueva,4,4846862.78,,
15,Estado de México,01/02/2023,CFE,Nueva,,,,
15,Estado de México,01/02/2023,CONAVI,Nueva,,,,
15,Estado de México,01/02/2023,FONHAPO,Nueva,,,,
15,Estado de México,01/02/2023,FOVISSSTE,Nueva,52,38917462.86,26,14529099
15,Estado de México,01/02/2023,HABITATMEXICO,Nueva,,,,
15,Estado de México,01/02/2023,INFONAVIT,Nueva,742,458651832.9738816,584,338626432
15,Estado de México,01/02/2023,INVI,Nueva,20,80000,186,810000
15,Estado de México,01/02/2023,ISSFAM,Nueva,,,,
15,Estado de México,01/02/2023,SHF,Nueva,,,,
15,Estado de México,01/02/2023,BANCA,Usada,325,913156605,403,938260352
15,Estado de México,01/02/2023,BANJERCITO,Usada,2,5300000,,
15,Estado de México,01/02/2023,CFE,Usada,,,,
15,Estado de México,01/02/2023,CONAVI,Usada,,,3,1296784.4
15,Estado de México,01/02/2023,FONHAPO,Usada,,,,
15,Estado de México,01/02/2023,FOVISSSTE,Usada,97,72210855.69,144,105280752
15,Estado de México,01/02/2023,HABITATMEXICO,Usada,,,,
15,Estado de México,01/02/2023,INFONAVIT,Usada,713,462013187.3034624,703,411192608
15,Estado de México,01/02/2023,INVI,Usada,,,,
15,Estado de México,01/02/2023,ISSFAM,Usada,,,,
15,Estado de México,01/02/2023,SHF,Usada,,,,
15,Estado de México,01/03/2023,BANCA,Nueva,369,859585135,285,682337728
15,Estado de México,01/03/2023,BANJERCITO,Nueva,4,4633000,5,13245921
15,Estado de México,01/03/2023,CFE,Nueva,,,,
15,Estado de México,01/03/2023,CONAVI,Nueva,,,,
15,Estado de México,01/03/2023,FONHAPO,Nueva,,,,
15,Estado de México,01/03/2023,FOVISSSTE,Nueva,87,54026549.66,101,67946576
15,Estado de México,01/03/2023,HABITATMEXICO,Nueva,,,,
15,Estado de México,01/03/2023,INFONAVIT,Nueva,1219,763866402.8217696,791,458144544
15,Estado de México,01/03/2023,INVI,Nueva,,,192,1212000
15,Estado de México,01/03/2023,ISSFAM,Nueva,,,,
15,Estado de México,01/03/2023,SHF,Nueva,,,,
15,Estado de México,01/03/2023,BANCA,Usada,336,839535685,574,1177508224
15,Estado de México,01/03/2023,BANJERCITO,Usada,2,3831905.66,,
15,Estado de México,01/03/2023,CFE,Usada,,,,
15,Estado de México,01/03/2023,CONAVI,Usada,,,9,2038784.4
15,Estado de México,01/03/2023,FONHAPO,Usada,,,,
15,Estado de México,01/03/2023,FOVISSSTE,Usada,158,132927353.42,251,186515584
15,Estado de México,01/03/2023,HABITATMEXICO,Usada,,,,
15,Estado de México,01/03/2023,INFONAVIT,Usada,875,538815922.644992,720,411434144
15,Estado de México,01/03/2023,INVI,Usada,,,,
15,Estado de México,01/03/2023,ISSFAM,Usada,,,,
15,Estado de México,01/03/2023,SHF,Usada,,,,
15,Estado de México,01/04/2023,BANCA,Nueva,198,494930697,220,556017280
15,Estado de México,01/04/2023,BANJERCITO,Nueva,2,4000000,4,4845486.5
15,Estado de México,01/04/2023,CFE,Nueva,,,,
15,Estado de México,01/04/2023,CONAVI,Nueva,,,,
15,Estado de México,01/04/2023,FONHAPO,Nueva,,,,
15,Estado de México,01/04/2023,FOVISSSTE,Nueva,131,94519913.41,57,36822576
15,Estado de México,01/04/2023,HABITATMEXICO,Nueva,,,,
15,Estado de México,01/04/2023,INFONAVIT,Nueva,924,595131042.4348576,741,456294144
15,Estado de México,01/04/2023,INVI,Nueva,,,203,1639500
15,Estado de México,01/04/2023,ISSFAM,Nueva,,,,
15,Estado de México,01/04/2023,SHF,Nueva,,,,
15,Estado de México,01/04/2023,BANCA,Usada,341,830639324,530,1060272960
15,Estado de México,01/04/2023,BANJERCITO,Usada,2,2752767.37,,
15,Estado de México,01/04/2023,CFE,Usada,,,,
15,Estado de México,01/04/2023,CONAVI,Usada,,,1,192000
15,Estado de México,01/04/2023,FONHAPO,Usada,,,,
15,Estado de México,01/04/2023,FOVISSSTE,Usada,229,177840438.55,209,162213696
15,Estado de México,01/04/2023,HABITATMEXICO,Usada,,,236,22715370
15,Estado de México,01/04/2023,INFONAVIT,Usada,728,475844095.4406848,730,412063360
15,Estado de México,01/04/2023,INVI,Usada,,,,
15,Estado de México,01/04/2023,ISSFAM,Usada,,,,
15,Estado de México,01/04/2023,SHF,Usada,,,,
15,Estado de México,01/05/2023,BANCA,Nueva,226,578998077,242,631689344
15,Estado de México,01/05/2023,BANJERCITO,Nueva,6,6634026.86,7,7791522.5
15,Estado de México,01/05/2023,CFE,Nueva,,,,
15,Estado de México,01/05/2023,CONAVI,Nueva,,,,
15,Estado de México,01/05/2023,FONHAPO,Nueva,,,,
15,Estado de México,01/05/2023,FOVISSSTE,Nueva,112,77836961.19,178,127012928
15,Estado de México,01/05/2023,HABITATMEXICO,Nueva,,,,
15,Estado de México,01/05/2023,INFONAVIT,Nueva,1244,808366290.9308224,1013,614084096
15,Estado de México,01/05/2023,INVI,Nueva,,,206,2074000
15,Estado de México,01/05/2023,ISSFAM,Nueva,,,,
15,Estado de México,01/05/2023,SHF,Nueva,,,,
15,Estado de México,01/05/2023,BANCA,Usada,480,1147973673,500,1057234944
15,Estado de México,01/05/2023,BANJERCITO,Usada,,,3,4175062
15,Estado de México,01/05/2023,CFE,Usada,,,,
15,Estado de México,01/05/2023,CONAVI,Usada,,,,
15,Estado de México,01/05/2023,FONHAPO,Usada,,,,
15,Estado de México,01/05/2023,FOVISSSTE,Usada,158,124713095.97,177,132335144
15,Estado de México,01/05/2023,HABITATMEXICO,Usada,,,,
15,Estado de México,01/05/2023,INFONAVIT,Usada,990,616980510.3910624,625,390970080
15,Estado de México,01/05/2023,INVI,Usada,,,,
15,Estado de México,01/05/2023,ISSFAM,Usada,,,,
15,Estado de México,01/05/2023,SHF,Usada,,,,
15,Estado de México,01/06/2023,BANCA,Nueva,277,808925531,299,753522176
15,Estado de México,01/06/2023,BANJERCITO,Nueva,3,14200000.11,6,8937693
15,Estado de México,01/06/2023,CFE,Nueva,,,,
15,Estado de México,01/06/2023,CONAVI,Nueva,,,81,395005.13
15,Estado de México,01/06/2023,FONHAPO,Nueva,,,,
15,Estado de México,01/06/2023,FOVISSSTE,Nueva,114,86849862.3,193,150003856
15,Estado de México,01/06/2023,HABITATMEXICO,Nueva,,,,
15,Estado de México,01/06/2023,INFONAVIT,Nueva,1231,814098704.1310945,1186,726318784
15,Estado de México,01/06/2023,INVI,Nueva,,,205,2504500
15,Estado de México,01/06/2023,ISSFAM,Nueva,,,,
15,Estado de México,01/06/2023,SHF,Nueva,,,,
15,Estado de México,01/06/2023,BANCA,Usada,398,1024496633,619,1320032768
15,Estado de México,01/06/2023,BANJERCITO,Usada,1,2767679.7,,
15,Estado de México,01/06/2023,CFE,Usada,,,,
15,Estado de México,01/06/2023,CONAVI,Usada,1,345360,,
15,Estado de México,01/06/2023,FONHAPO,Usada,,,,
15,Estado de México,01/06/2023,FOVISSSTE,Usada,129,105127274.79,226,175172032
15,Estado de México,01/06/2023,HABITATMEXICO,Usada,,,,
15,Estado de México,01/06/2023,INFONAVIT,Usada,925,580845236.6889664,634,383781984
15,Estado de México,01/06/2023,INVI,Usada,,,,
15,Estado de México,01/06/2023,ISSFAM,Usada,,,,
15,Estado de México,01/06/2023,SHF,Usada,,,,
16,Michoacán,01/01/2016,BANCA,Nueva,27,16266268,,
16,Michoacán,01/01/2016,BANJERCITO,Nueva,,,,
16,Michoacán,01/01/2016,CFE,Nueva,,,,
16,Michoacán,01/01/2016,CONAVI,Nueva,,,,
16,Michoacán,01/01/2016,FONHAPO,Nueva,,,,
16,Michoacán,01/01/2016,FOVISSSTE,Nueva,20,11851625.2188,,
16,Michoacán,01/01/2016,HABITATMEXICO,Nueva,,,,
16,Michoacán,01/01/2016,INFONAVIT,Nueva,60,20615463.1767,,
16,Michoacán,01/01/2016,ISSFAM,Nueva,,,,
16,Michoacán,01/01/2016,SHF,Nueva,,,,
16,Michoacán,01/01/2016,BANCA,Usada,104,96581786,,
16,Michoacán,01/01/2016,BANJERCITO,Usada,1,1660000,,
16,Michoacán,01/01/2016,CFE,Usada,1,849512,,
16,Michoacán,01/01/2016,CONAVI,Usada,116,6725575.8632,,
16,Michoacán,01/01/2016,FONHAPO,Usada,,,,
16,Michoacán,01/01/2016,FOVISSSTE,Usada,48,25608596.3751,,
16,Michoacán,01/01/2016,HABITATMEXICO,Usada,,,,
16,Michoacán,01/01/2016,INFONAVIT,Usada,238,60720582.337,,
16,Michoacán,01/01/2016,ISSFAM,Usada,,,,
16,Michoacán,01/01/2016,SHF,Usada,,,,
16,Michoacán,01/02/2016,BANCA,Nueva,25,15047724,,
16,Michoacán,01/02/2016,BANJERCITO,Nueva,1,246459.3438,,
16,Michoacán,01/02/2016,CFE,Nueva,3,2246094,,
16,Michoacán,01/02/2016,CONAVI,Nueva,,,,
16,Michoacán,01/02/2016,FONHAPO,Nueva,,,,
16,Michoacán,01/02/2016,FOVISSSTE,Nueva,43,26530818.5471,,
16,Michoacán,01/02/2016,HABITATMEXICO,Nueva,,,,
16,Michoacán,01/02/2016,INFONAVIT,Nueva,128,46028654.2359,,
16,Michoacán,01/02/2016,ISSFAM,Nueva,,,,
16,Michoacán,01/02/2016,SHF,Nueva,,,,
16,Michoacán,01/02/2016,BANCA,Usada,116,111844867,,
16,Michoacán,01/02/2016,BANJERCITO,Usada,2,696527.0000999999,,
16,Michoacán,01/02/2016,CFE,Usada,2,1917135.75,,
16,Michoacán,01/02/2016,CONAVI,Usada,411,25120699.353,,
16,Michoacán,01/02/2016,FONHAPO,Usada,,,,
16,Michoacán,01/02/2016,FOVISSSTE,Usada,69,37290699.3284,,
16,Michoacán,01/02/2016,HABITATMEXICO,Usada,,,,
16,Michoacán,01/02/2016,INFONAVIT,Usada,542,141905312.4955,,
16,Michoacán,01/02/2016,ISSFAM,Usada,1,323000,,
16,Michoacán,01/02/2016,SHF,Usada,1,0,,
16,Michoacán,01/03/2016,BANCA,Nueva,19,11635228,,
16,Michoacán,01/03/2016,BANJERCITO,Nueva,1,459000,,
16,Michoacán,01/03/2016,CFE,Nueva,1,728312,,
16,Michoacán,01/03/2016,CONAVI,Nueva,3,217992.9921,,
16,Michoacán,01/03/2016,FONHAPO,Nueva,,,,
16,Michoacán,01/03/2016,FOVISSSTE,Nueva,74,44037300.6255,,
16,Michoacán,01/03/2016,HABITATMEXICO,Nueva,,,,
16,Michoacán,01/03/2016,INFONAVIT,Nueva,158,52685331.0189,,
16,Michoacán,01/03/2016,ISSFAM,Nueva,,,,
16,Michoacán,01/03/2016,SHF,Nueva,,,,
16,Michoacán,01/03/2016,BANCA,Usada,149,120908762,,
16,Michoacán,01/03/2016,BANJERCITO,Usada,,,,
16,Michoacán,01/03/2016,CFE,Usada,1,802882.1875,,
16,Michoacán,01/03/2016,CONAVI,Usada,395,25236063.2196,,
16,Michoacán,01/03/2016,FONHAPO,Usada,18,1144800,,
16,Michoacán,01/03/2016,FOVISSSTE,Usada,84,43132004.172,,
16,Michoacán,01/03/2016,HABITATMEXICO,Usada,3,88199.40240000001,,
16,Michoacán,01/03/2016,INFONAVIT,Usada,446,117465586.3136,,
16,Michoacán,01/03/2016,ISSFAM,Usada,2,750750,,
16,Michoacán,01/03/2016,SHF,Usada,,,,
16,Michoacán,01/04/2016,BANCA,Nueva,29,20500720,,
16,Michoacán,01/04/2016,BANJERCITO,Nueva,,,,
16,Michoacán,01/04/2016,CFE,Nueva,2,1764781.125,,
16,Michoacán,01/04/2016,CONAVI,Nueva,59,143110.9999,,
16,Michoacán,01/04/2016,FONHAPO,Nueva,,,,
16,Michoacán,01/04/2016,FOVISSSTE,Nueva,115,66934576.2039,,
16,Michoacán,01/04/2016,HABITATMEXICO,Nueva,,,,
16,Michoacán,01/04/2016,INFONAVIT,Nueva,215,73359275.1309,,
16,Michoacán,01/04/2016,ISSFAM,Nueva,,,,
16,Michoacán,01/04/2016,SHF,Nueva,,,,
16,Michoacán,01/04/2016,BANCA,Usada,168,123835348,,
16,Michoacán,01/04/2016,BANJERCITO,Usada,,,,
16,Michoacán,01/04/2016,CFE,Usada,,,,
16,Michoacán,01/04/2016,CONAVI,Usada,359,22930688.6477,,
16,Michoacán,01/04/2016,FONHAPO,Usada,50,3180000,,
16,Michoacán,01/04/2016,FOVISSSTE,Usada,83,45516326.4925,,
16,Michoacán,01/04/2016,HABITATMEXICO,Usada,,,,
16,Michoacán,01/04/2016,INFONAVIT,Usada,513,137562760.9041,,
16,Michoacán,01/04/2016,ISSFAM,Usada,9,3830500,,
16,Michoacán,01/04/2016,SHF,Usada,,,,
16,Michoacán,01/05/2016,BANCA,Nueva,36,30933567,,
16,Michoacán,01/05/2016,BANJERCITO,Nueva,2,590596.6250999999,,
16,Michoacán,01/05/2016,CFE,Nueva,3,2368410,,
16,Michoacán,01/05/2016,CONAVI,Nueva,12,593061.1862,,
16,Michoacán,01/05/2016,FONHAPO,Nueva,,,,
16,Michoacán,01/05/2016,FOVISSSTE,Nueva,94,53697239.8362,,
16,Michoacán,01/05/2016,HABITATMEXICO,Nueva,,,,
16,Michoacán,01/05/2016,INFONAVIT,Nueva,204,73310557.26000001,,
16,Michoacán,01/05/2016,ISSFAM,Nueva,,,,
16,Michoacán,01/05/2016,SHF,Nueva,,,,
16,Michoacán,01/05/2016,BANCA,Usada,161,146802645,,
16,Michoacán,01/05/2016,BANJERCITO,Usada,,,,
16,Michoacán,01/05/2016,CFE,Usada,4,3156764,,
16,Michoacán,01/05/2016,CONAVI,Usada,381,24763384.802,,
16,Michoacán,01/05/2016,FONHAPO,Usada,50,3180000,,
16,Michoacán,01/05/2016,FOVISSSTE,Usada,151,77289561.5473,,
16,Michoacán,01/05/2016,HABITATMEXICO,Usada,,,,
16,Michoacán,01/05/2016,INFONAVIT,Usada,483,129407701.7511,,
16,Michoacán,01/05/2016,ISSFAM,Usada,7,3787750,,
16,Michoacán,01/05/2016,SHF,Usada,,,,
16,Michoacán,01/06/2016,BANCA,Nueva,64,52504363,,
16,Michoacán,01/06/2016,BANJERCITO,Nueva,1,416263.6875,,
16,Michoacán,01/06/2016,CFE,Nueva,4,2925563.125,,
16,Michoacán,01/06/2016,CONAVI,Nueva,16,886643.5964,,
16,Michoacán,01/06/2016,FONHAPO,Nueva,,,,
16,Michoacán,01/06/2016,FOVISSSTE,Nueva,67,41984691.1723,,
16,Michoacán,01/06/2016,HABITATMEXICO,Nueva,,,,
16,Michoacán,01/06/2016,INFONAVIT,Nueva,216,76752527.90019999,,
16,Michoacán,01/06/2016,ISSFAM,Nueva,,,,
16,Michoacán,01/06/2016,SHF,Nueva,,,,
16,Michoacán,01/06/2016,BANCA,Usada,139,131528205,,
16,Michoacán,01/06/2016,BANJERCITO,Usada,,,,
16,Michoacán,01/06/2016,CFE,Usada,2,1638980,,
16,Michoacán,01/06/2016,CONAVI,Usada,354,21501960.3846,,
16,Michoacán,01/06/2016,FONHAPO,Usada,,,,
16,Michoacán,01/06/2016,FOVISSSTE,Usada,99,52198526.4849,,
16,Michoacán,01/06/2016,HABITATMEXICO,Usada,,,,
16,Michoacán,01/06/2016,INFONAVIT,Usada,436,115577314.259,,
16,Michoacán,01/06/2016,ISSFAM,Usada,3,1054250,,
16,Michoacán,01/06/2016,SHF,Usada,1,0,,
16,Michoacán,01/07/2016,BANCA,Nueva,40,27432977,,
16,Michoacán,01/07/2016,BANJERCITO,Nueva,3,918323.6719,,
16,Michoacán,01/07/2016,CFE,Nueva,1,763510,,
16,Michoacán,01/07/2016,CONAVI,Nueva,15,904978.579,,
16,Michoacán,01/07/2016,FONHAPO,Nueva,,,,
16,Michoacán,01/07/2016,FOVISSSTE,Nueva,61,36628217.9066,,
16,Michoacán,01/07/2016,HABITATMEXICO,Nueva,,,,
16,Michoacán,01/07/2016,INFONAVIT,Nueva,177,64042659.8692,,
16,Michoacán,01/07/2016,ISSFAM,Nueva,,,,
16,Michoacán,01/07/2016,SHF,Nueva,,,,
16,Michoacán,01/07/2016,BANCA,Usada,117,106598289,,
16,Michoacán,01/07/2016,BANJERCITO,Usada,1,378908.5625,,
16,Michoacán,01/07/2016,CFE,Usada,,,,
16,Michoacán,01/07/2016,CONAVI,Usada,283,18151069.6968,,
16,Michoacán,01/07/2016,FONHAPO,Usada,,,,
16,Michoacán,01/07/2016,FOVISSSTE,Usada,98,57250201.9612,,
16,Michoacán,01/07/2016,HABITATMEXICO,Usada,1,28807.9004,,
16,Michoacán,01/07/2016,INFONAVIT,Usada,355,97420897.5829,,
16,Michoacán,01/07/2016,ISSFAM,Usada,2,750750,,
16,Michoacán,01/07/2016,SHF,Usada,,,,
16,Michoacán,01/08/2016,BANCA,Nueva,57,39007924,,
16,Michoacán,01/08/2016,BANJERCITO,Nueva,1,822000,,
16,Michoacán,01/08/2016,CFE,Nueva,1,939354,,
16,Michoacán,01/08/2016,CONAVI,Nueva,15,917010.1907,,
16,Michoacán,01/08/2016,FONHAPO,Nueva,,,,
16,Michoacán,01/08/2016,FOVISSSTE,Nueva,75,47729067.4848,,
16,Michoacán,01/08/2016,HABITATMEXICO,Nueva,,,,
16,Michoacán,01/08/2016,INFONAVIT,Nueva,220,77456550.50489999,,
16,Michoacán,01/08/2016,ISSFAM,Nueva,,,,
16,Michoacán,01/08/2016,SHF,Nueva,,,,
16,Michoacán,01/08/2016,BANCA,Usada,133,105621631,,
16,Michoacán,01/08/2016,BANJERCITO,Usada,,,,
16,Michoacán,01/08/2016,CFE,Usada,1,914074.8125,,
16,Michoacán,01/08/2016,CONAVI,Usada,320,20594267.9873,,
16,Michoacán,01/08/2016,FONHAPO,Usada,,,,
16,Michoacán,01/08/2016,FOVISSSTE,Usada,119,63571467.563,,
16,Michoacán,01/08/2016,HABITATMEXICO,Usada,,,,
16,Michoacán,01/08/2016,INFONAVIT,Usada,397,103007953.2201,,
16,Michoacán,01/08/2016,ISSFAM,Usada,10,4412250,,
16,Michoacán,01/08/2016,SHF,Usada,,,,
16,Michoacán,01/09/2016,BANCA,Nueva,71,68206141,,
16,Michoacán,01/09/2016,BANJERCITO,Nueva,1,462577.2813,,
16,Michoacán,01/09/2016,CFE,Nueva,9,7518296.625,,
16,Michoacán,01/09/2016,CONAVI,Nueva,10,327288.3202,,
16,Michoacán,01/09/2016,FONHAPO,Nueva,,,,
16,Michoacán,01/09/2016,FOVISSSTE,Nueva,89,58019269.5473,,
16,Michoacán,01/09/2016,HABITATMEXICO,Nueva,,,,
16,Michoacán,01/09/2016,INFONAVIT,Nueva,184,64099965.4391,,
16,Michoacán,01/09/2016,ISSFAM,Nueva,,,,
16,Michoacán,01/09/2016,SHF,Nueva,,,,
16,Michoacán,01/09/2016,BANCA,Usada,139,125756441,,
16,Michoacán,01/09/2016,BANJERCITO,Usada,,,,
16,Michoacán,01/09/2016,CFE,Usada,9,7389822,,
16,Michoacán,01/09/2016,CONAVI,Usada,245,15621435.5,,
16,Michoacán,01/09/2016,FONHAPO,Usada,,,,
16,Michoacán,01/09/2016,FOVISSSTE,Usada,84,46079018.3598,,
16,Michoacán,01/09/2016,HABITATMEXICO,Usada,2,57615.8008,,
16,Michoacán,01/09/2016,INFONAVIT,Usada,365,98456680.2572,,
16,Michoacán,01/09/2016,ISSFAM,Usada,4,1727900,,
16,Michoacán,01/09/2016,SHF,Usada,,,,
16,Michoacán,01/10/2016,BANCA,Nueva,35,28296395,,
16,Michoacán,01/10/2016,BANJERCITO,Nueva,2,1853503.4375,,
16,Michoacán,01/10/2016,CFE,Nueva,4,3571626.625,,
16,Michoacán,01/10/2016,CONAVI,Nueva,7,480969.5225,,
16,Michoacán,01/10/2016,FONHAPO,Nueva,,,,
16,Michoacán,01/10/2016,FOVISSSTE,Nueva,85,53829592.1175,,
16,Michoacán,01/10/2016,HABITATMEXICO,Nueva,,,,
16,Michoacán,01/10/2016,INFONAVIT,Nueva,198,70192650.3378,,
16,Michoacán,01/10/2016,ISSFAM,Nueva,,,,
16,Michoacán,01/10/2016,SHF,Nueva,,,,
16,Michoacán,01/10/2016,BANCA,Usada,161,128599876,,
16,Michoacán,01/10/2016,BANJERCITO,Usada,,,,
16,Michoacán,01/10/2016,CFE,Usada,6,4821794,,
16,Michoacán,01/10/2016,CONAVI,Usada,242,15662686.2172,,
16,Michoacán,01/10/2016,FONHAPO,Usada,,,,
16,Michoacán,01/10/2016,FOVISSSTE,Usada,73,45139639.3128,,
16,Michoacán,01/10/2016,HABITATMEXICO,Usada,,,,
16,Michoacán,01/10/2016,INFONAVIT,Usada,434,123922483.3841,,
16,Michoacán,01/10/2016,ISSFAM,Usada,5,1831000,,
16,Michoacán,01/10/2016,SHF,Usada,,,,
16,Michoacán,01/11/2016,BANCA,Nueva,37,28307376,,
16,Michoacán,01/11/2016,BANJERCITO,Nueva,,,,
16,Michoacán,01/11/2016,CFE,Nueva,4,3256202,,
16,Michoacán,01/11/2016,CONAVI,Nueva,19,1130929.6081,,
16,Michoacán,01/11/2016,FONHAPO,Nueva,,,,
16,Michoacán,01/11/2016,FOVISSSTE,Nueva,83,53045458.8909,,
16,Michoacán,01/11/2016,HABITATMEXICO,Nueva,,,,
16,Michoacán,01/11/2016,INFONAVIT,Nueva,205,70528079.9786,,
16,Michoacán,01/11/2016,ISSFAM,Nueva,,,,
16,Michoacán,01/11/2016,SHF,Nueva,,,,
16,Michoacán,01/11/2016,BANCA,Usada,143,138540596,,
16,Michoacán,01/11/2016,BANJERCITO,Usada,,,,
16,Michoacán,01/11/2016,CFE,Usada,1,939354,,
16,Michoacán,01/11/2016,CONAVI,Usada,175,11324442.7365,,
16,Michoacán,01/11/2016,FONHAPO,Usada,581,47647600,,
16,Michoacán,01/11/2016,FOVISSSTE,Usada,70,42346058.1095,,
16,Michoacán,01/11/2016,HABITATMEXICO,Usada,,,,
16,Michoacán,01/11/2016,INFONAVIT,Usada,358,102839975.3959,,
16,Michoacán,01/11/2016,ISSFAM,Usada,9,4526000,,
16,Michoacán,01/11/2016,SHF,Usada,,,,
16,Michoacán,01/12/2016,BANCA,Nueva,43,28227798,,
16,Michoacán,01/12/2016,BANJERCITO,Nueva,1,396485.4688,,
16,Michoacán,01/12/2016,CFE,Nueva,4,3632400,,
16,Michoacán,01/12/2016,CONAVI,Nueva,6,363548.9435,,
16,Michoacán,01/12/2016,FONHAPO,Nueva,,,,
16,Michoacán,01/12/2016,FOVISSSTE,Nueva,77,47045165.3753,,
16,Michoacán,01/12/2016,HABITATMEXICO,Nueva,,,,
16,Michoacán,01/12/2016,INFONAVIT,Nueva,259,90061543.5179,,
16,Michoacán,01/12/2016,ISSFAM,Nueva,,,,
16,Michoacán,01/12/2016,SHF,Nueva,,,,
16,Michoacán,01/12/2016,BANCA,Usada,167,151318115,,
16,Michoacán,01/12/2016,BANJERCITO,Usada,,,,
16,Michoacán,01/12/2016,CFE,Usada,7,5634978,,
16,Michoacán,01/12/2016,CONAVI,Usada,102,6389223.2084,,
16,Michoacán,01/12/2016,FONHAPO,Usada,100,6360000,,
16,Michoacán,01/12/2016,FOVISSSTE,Usada,74,42762247.5317,,
16,Michoacán,01/12/2016,HABITATMEXICO,Usada,,,,
16,Michoacán,01/12/2016,INFONAVIT,Usada,250,76970702.6657,,
16,Michoacán,01/12/2016,ISSFAM,Usada,21,10112750,,
16,Michoacán,01/12/2016,SHF,Usada,,,,
16,Michoacán,01/01/2017,BANCA,Nueva,,,27,16266268
16,Michoacán,01/01/2017,BANJERCITO,Nueva,,,,
16,Michoacán,01/01/2017,CFE,Nueva,5,4007454,,
16,Michoacán,01/01/2017,CONAVI,Nueva,,,,
16,Michoacán,01/01/2017,FONHAPO,Nueva,,,,
16,Michoacán,01/01/2017,FOVISSSTE,Nueva,25,16144667.1563,20,11851625
16,Michoacán,01/01/2017,HABITATMEXICO,Nueva,,,,
16,Michoacán,01/01/2017,INFONAVIT,Nueva,66,24150299.8326,60,20615464
16,Michoacán,01/01/2017,ISSFAM,Nueva,,,,
16,Michoacán,01/01/2017,SHF,Nueva,,,,
16,Michoacán,01/01/2017,BANCA,Usada,,,104,96581784
16,Michoacán,01/01/2017,BANJERCITO,Usada,,,1,1660000
16,Michoacán,01/01/2017,CFE,Usada,1,814338,1,849512
16,Michoacán,01/01/2017,CONAVI,Usada,,,116,6725576
16,Michoacán,01/01/2017,FONHAPO,Usada,,,,
16,Michoacán,01/01/2017,FOVISSSTE,Usada,31,20891991.6876,48,25608596
16,Michoacán,01/01/2017,HABITATMEXICO,Usada,,,,
16,Michoacán,01/01/2017,INFONAVIT,Usada,102,33579047.5343,238,60720584
16,Michoacán,01/01/2017,ISSFAM,Usada,,,,
16,Michoacán,01/01/2017,SHF,Usada,,,,
16,Michoacán,01/02/2017,BANCA,Nueva,,,25,15047724
16,Michoacán,01/02/2017,BANJERCITO,Nueva,1,357000,1,246459.34
16,Michoacán,01/02/2017,CFE,Nueva,5,3945522,3,2246094
16,Michoacán,01/02/2017,CONAVI,Nueva,,,,
16,Michoacán,01/02/2017,FONHAPO,Nueva,,,,
16,Michoacán,01/02/2017,FOVISSSTE,Nueva,57,33954766.0313,43,26530818
16,Michoacán,01/02/2017,HABITATMEXICO,Nueva,,,,
16,Michoacán,01/02/2017,INFONAVIT,Nueva,152,51733298.2377,128,46028656
16,Michoacán,01/02/2017,ISSFAM,Nueva,,,,
16,Michoacán,01/02/2017,SHF,Nueva,,,,
16,Michoacán,01/02/2017,BANCA,Usada,,,116,111844864
16,Michoacán,01/02/2017,BANJERCITO,Usada,,,2,696527
16,Michoacán,01/02/2017,CFE,Usada,6,5071828,2,1917135.8
16,Michoacán,01/02/2017,CONAVI,Usada,374,24030733.4701,411,25120700
16,Michoacán,01/02/2017,FONHAPO,Usada,,,,
16,Michoacán,01/02/2017,FOVISSSTE,Usada,85,48083676.1095,69,37290700
16,Michoacán,01/02/2017,HABITATMEXICO,Usada,,,,
16,Michoacán,01/02/2017,INFONAVIT,Usada,548,145964251.5131,542,141905312
16,Michoacán,01/02/2017,ISSFAM,Usada,1,858000,1,323000
16,Michoacán,01/02/2017,SHF,Usada,,,1,0
16,Michoacán,01/03/2017,BANCA,Nueva,,,19,11635228
16,Michoacán,01/03/2017,BANJERCITO,Nueva,,,1,459000
16,Michoacán,01/03/2017,CFE,Nueva,1,751254,1,728312
16,Michoacán,01/03/2017,CONAVI,Nueva,5,16871.6103,3,217992.98
16,Michoacán,01/03/2017,FONHAPO,Nueva,,,,
16,Michoacán,01/03/2017,FOVISSSTE,Nueva,42,24116841.3595,74,44037300
16,Michoacán,01/03/2017,HABITATMEXICO,Nueva,,,,
16,Michoacán,01/03/2017,INFONAVIT,Nueva,173,64176790.3496,158,52685332
16,Michoacán,01/03/2017,ISSFAM,Nueva,,,,
16,Michoacán,01/03/2017,SHF,Nueva,,,,
16,Michoacán,01/03/2017,BANCA,Usada,,,149,120908760
16,Michoacán,01/03/2017,BANJERCITO,Usada,,,,
16,Michoacán,01/03/2017,CFE,Usada,,,1,802882.19
16,Michoacán,01/03/2017,CONAVI,Usada,225,13343659.2417,395,25236064
